Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Decreto Nº 37.926/MINAE - Reglamento de regulación y operación del mercado doméstico de carbono.,2013.0,Costa Rica,"El presente Decreto aprueba el Reglamento de regulación y operación del mercado doméstico de carbono, que tiene por objeto crear y definir las regulaciones y requisitos de la operación de un mercado doméstico de carbono de Costa Rica (MDC), como instrumento para coadyuvar los esfuerzos del país en procura de la meta carbono neutralidad, mediante instrumentos para la comercialización de créditos de carbono generados por proyectos o actividades, tendientes a apoyar a la reducción de emisiones de gases de efecto invernadero.",https://www.ecolex.org/details/legislation/decreto-no-37926minae-reglamento-de-regulacion-y-operacion-del-mercado-domestico-de-carbono-lex-faoc136070/?type=legislation&xsubjects=Mineral+resources&page=1175,"Air & atmosphere, Environment gen.", Regulation,"International agreement-implementation,Air quality/air pollution,Emissions,Emissions trading,Climate change,Environmental standards,Pollution control","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific",,ECOLEX_Legislation
Acuerdo Nº 89 - Crea la Autoridad Nacional para Acciones Nacionales Apropiadas de Mitigación.,2013.0,Ecuador,"El presente Acuerdo establece la Autoridad Nacional para la aplicación de Acciones Nacionales Apropiadas de Mitigación, que representan un mecanismo efectivo para contribuir a la reducción de emisiones de gases de efecto invernadero. La Autoridad Nacional para Acciones Nacionales Apropiadas de Mitigación tendrá como competencias: 1) ejercer la Autoridad Nacional para la implementación de las Acciones Nacionales Apropiadas de Mitigación; 2) convocar a las Secretarias de Estado para generar de manera conjunta políticas y medidas, regulaciones, estándares, programas, proyectos, incentivos financieros para la aplicación de Acciones Nacionales Apropiadas de Mitigación; 3) generar a nivel nacional la construcción de capacidades para reducir emisiones a través de la implementación de Acciones Nacionales Apropiadas de Mitigación; 4) establecer vínculos de comunicación con el Secretariado de la Convención Marco de Naciones Unidas para el Cambio Climático; 5) registrar todas las iniciativas de Mitigación del Cambio Climático con Acciones Nacionales Apropiadas de Mitigación y emitir su respectiva carta de Registro.",https://www.ecolex.org/details/legislation/acuerdo-no-89-crea-la-autoridad-nacional-para-acciones-nacionales-apropiadas-de-mitigacion-lex-faoc155329/?type=legislation&xsubjects=Mineral+resources&page=1175,Air & atmosphere, Regulation,"Institution,Climate change,Air quality/air pollution,Emissions,Environmental planning,Ozone layer,Registration,Pollution control","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
Common Agricultural Policy Single Farm Payment and Support Schemes (Scotland) Amendment Regulations 2013 (S.S.I. No. 265 of 2013).,2013.0,United Kingdom,"These Regulations amend the Common Agricultural Policy Single Farm Payment and Support Schemes (Scotland) Regulations 2011 by inserting a new regulation 6A to implement the provisions of Article 10b of Council Regulation (EC) No 73/2009 and Commission Implementing Decision 2013/146/EU. This requires the Scottish Ministers to deduct a specified proportion, as calculated in accordance with regulation 6A, from the total amount of direct payments which would otherwise have been granted to the farmer. The Scottish Ministers must apply the sum deducted as additional support for rural development measures under Council Regulation (EC) No 1698/2005.",https://www.ecolex.org/details/legislation/common-agricultural-policy-single-farm-payment-and-support-schemes-scotland-amendment-regulations-2013-ssi-no-265-of-2013-lex-faoc128489/?type=legislation&xsubjects=Mineral+resources&page=1175,Agricultural & rural development, Regulation,"Agricultural development,Subsidy/incentive,Farming,Data collection/reporting","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Decree No. 46 of the Ministry of Agriculture and Food validating the Regulation on register of the producers of seeds of agricultural crops.,2013.0,Belarus,"This Decree establishes the modalities of keeping state register of the producers of seeds of agricultural crops by Chief state seed growing, quarantine and plant protection inspection. The aforesaid register shall be unified database containing data related to producers of original and elite seeds of agricultural crops with a view of centralized registration and classification of data and granting access to information related to producers of seeds of agricultural crops. Data contained in the register shall be displayed on the official website of Chief state seed growing, quarantine and plant protection inspection.",https://www.ecolex.org/details/legislation/decree-no-46-of-the-ministry-of-agriculture-and-food-validating-the-regulation-on-register-of-the-producers-of-seeds-of-agricultural-crops-lex-faoc163648/?type=legislation&xsubjects=Mineral+resources&page=1175,"Agricultural & rural development, Cultivated plants", Regulation,"Crops/grasses,Data collection/reporting,Access-to-information,Registration,Planting material/seeds,Plant production","CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA",This Decree enters into force on 9 November 2013.,ECOLEX_Legislation
Decree No. 45 of the Ministry of Agriculture and Food validating the form of certificate of seeds of agricultural crops.,2013.0,Belarus,This Decree validates the form of certificate of seeds of agricultural crops (attached in Annex).,https://www.ecolex.org/details/legislation/decree-no-45-of-the-ministry-of-agriculture-and-food-validating-the-form-of-certificate-of-seeds-of-agricultural-crops-lex-faoc163649/?type=legislation&xsubjects=Mineral+resources&page=1175,"Agricultural & rural development, Cultivated plants", Regulation,"Crops/grasses,Certification,Planting material/seeds,Plant production","CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA",This Decree enters into force on 9 November 2013.,ECOLEX_Legislation
"Land Surveyors Regulations (N.S. Reg, 308/2013).",2013.0,Canada,"The present Regulations are made under the Land Surveyors Act. The Regulations lay down provisions relating to the activities of land surveyors. For the purpose of the present Regulations “approved education program” means an education program that prepares a person for entry to the profession of land surveying, as approved by an examining body determined by the Council. The text – consisting of 70 sections – deals, inter alia, with the following aspects: Register, Board of Examiners, membership, professional conduct, Complaints Committee, Hearing Committee, Registration Appeal Committee, costs, reviews, corporate permits, ordinary high water marks.",https://www.ecolex.org/details/legislation/land-surveyors-regulations-ns-reg-3082013-lex-faoc169433/?type=legislation&xsubjects=Mineral+resources&page=1175,Land & soil, Regulation,"Land tenure,Survey/mapping,Cadastre/land registration,Liability/compensation,Certification,Education,Enforcement/compliance","Americas, Arctic, ASIA AND THE PACIFIC, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
Arrêté n° 005140 /CAB/MINMIDT/SG/DAJ du 10 septembre 2013 fixant la composition du dossier d’agrément aux avantages prévus par la loi n°2013/004 du 18 avril 2013 fixant les incitations à l’investissement privé en République du Cameroun.,2013.0,Cameroon,Le présent arrêté fixe la composition du dossier de demande d’agrément aux avantages prévus par la loi fixant les incitations à l’investissement privé en République du Cameroun.,https://www.ecolex.org/details/legislation/arrete-n-005140-cabminmidtsgdaj-du-10-septembre-2013-fixant-la-composition-du-dossier-dagrement-aux-avantages-prevus-par-la-loi-n2013004-du-18-avril-2013-fixant-les-incitations-a-linvestissement-prive-en-republique-du-cameroun-lex-faoc176508/?type=legislation&xsubjects=Mineral+resources&page=1175,Agricultural & rural development, Regulation,"Legal proceedings/administrative proceedings,Business/industry/corporations,Subsidy/incentive","Africa, AFRICA FAO, Central Africa, North Atlantic",,ECOLEX_Legislation
"Règlement grand-ducal du 10 septembre 2013 déterminant a) les conditions d'aménagement et d'exploitation visant l'environnement humain et naturel, telles que la protection de l'air, de l'eau, du sol, de la faune et de la flore, la lutte contre les vibrations, l'utilisation rationnelle de l'énergie, la prévention et la gestion des déchets; b) les conditions d'aménagement et d'exploitation relatives à la sécurité du public et du voisinage en général ainsi qu'à la sécurité et l'hygiène sur le lieu de travail, la salubrité et l'ergonomie; concernant le Parking P&R Belval-Usines.",2013.0,Luxembourg,"Le présent règlement détermine les conditions d'aménagement et d'exploitation visant l'environnement humain et naturel, telles que la protection de l'air, de l'eau, du sol, de la faune et de la flore, la lutte contre les vibrations, l'utilisation rationnelle de l'énergie, la prévention et la gestion des déchets; et les conditions d'aménagement et d'exploitation relatives à la sécurité du public et du voisinage en général ainsi qu'à la sécurité et l'hygiène sur le lieu de travail, la salubrité et l'ergonomie; concernant le Parking P&R Belval-Usines.",https://www.ecolex.org/details/legislation/reglement-grand-ducal-du-10-septembre-2013-determinant-a-les-conditions-damenagement-et-dexploitation-visant-lenvironnement-humain-et-naturel-telles-que-la-protection-de-lair-de-leau-du-sol-de-la-faune-et-de-la-flore-la-lutte-contre-les-vibrations-lutilisation-rationnelle-de-lenergie-la-prevention-et-la-gestion-des-dechets-b-les-conditions-damenagement-et-dexploitation-relatives-a-la-securite-du-public-et-du-voisinage-en-general-ainsi-qua-la-securite-et-lhygiene-sur-le-lieu-de-travail-la-salubrite-et-lergonomie-concernant-le-parking-pr-belval-usines-lex-faoc193093/?type=legislation&xsubjects=Mineral+resources&page=1175,"Energy, Environment gen., Land & soil, Water, Wild species & ecosystems, Waste & hazardous substances", Regulation,"Energy conservation/energy production,Sustainable development,Environmental standards,Air quality/air pollution,Policy/planning,Public health,Pollution control,Soil pollution/quality,Urban land,Waste management,Waste prevention,Freshwater quality/freshwater pollution,Water quality standards,Wild fauna,Wild flora","Benelux, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Order No. 458 of the Federal Hydrometeorological and Environmental Monitoring Service validating the Regulation on mapping in Antarctica.,2013.0,Russian Federation,This Ministerial Decree establishes the modalities of mapping of the infrastructure pertaining to the Russian Federation in Antarctica and installation of information signs by the authorized state operator.,https://www.ecolex.org/details/legislation/order-no-458-of-the-federal-hydrometeorological-and-environmental-monitoring-service-validating-the-regulation-on-mapping-in-antarctica-lex-faoc133054/?type=legislation&xsubjects=Mineral+resources&page=1175,Land & soil, Regulation,"Survey/mapping,Access-to-information","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",,ECOLEX_Legislation
Arrêté interministériel du 3 Dhou El Kaâda 1434 correspondant au 9 septembre 2013 portant organisation de l’administration centrale du ministère de l’énergie et des mines en bureaux.,2013.0,Algeria,"Le présent arrêté détermine l’organisation de l’administration centrale du ministère de l’énergie et des mines en bureaux, conformément aux disposition du décret exécutif n° 07-267 du 27 Chaâbane 1428 correspondant au 9 septembre 2007, modifié et complété, portant organisation de l’administration centrale du ministère de l’énergie et des mines.",https://www.ecolex.org/details/legislation/arrete-interministeriel-du-3-dhou-el-kaada-1434-correspondant-au-9-septembre-2013-portant-organisation-de-ladministration-centrale-du-ministere-de-lenergie-et-des-mines-en-bureaux-lex-faoc133804/?type=legislation&xsubjects=Mineral+resources&page=1175,Energy, Regulation,Institution,"Africa, Mediterranean, NEAR EAST AND NORTH AFRICA, Northern Africa",,ECOLEX_Legislation
Sustainable Communities (Parish Councils) Order 2013 (S.I. No. 2275 of 2013).,2013.0,United Kingdom,"This Order specifies, for the purposes of section 5C(1) of the Sustainable Communities Act 2007, parish councils as a class of persons, in addition to local authorities, who may make proposals. The Sustainable Communities Act 2007 provides for invitations to be made by the Secretary of State to local authorities for proposals to contribute to promoting the sustainability of local communities.",https://www.ecolex.org/details/legislation/sustainable-communities-parish-councils-order-2013-si-no-2275-of-2013-lex-faoc127622/?type=legislation&xsubjects=Mineral+resources&page=1175,"Agricultural & rural development, Environment gen.", Regulation,"Agricultural development,Community management,Institution,Pollution control,Sustainable development","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Resolución Nº 106/35/DGMM - Reglamento referente a las investigaciones de siniestros y sucesos marítimos oficiales.,2013.0,Panama,"La presente Resolución aprueba el Reglamento referente a las investigaciones de siniestros y sucesos marítimos oficiales que serán llevadas a cabo por el Departamento de Investigación de Accidentes Marítimos de la Dirección General de Marina Mercante, el cual estará encargado de la investigación de siniestros o sucesos marítimos que puedan plantear un riesgo para la vida humana o el medio ambiente, que hayan causado pérdidas de la vida humana, contaminación marina o daños a la propiedad.",https://www.ecolex.org/details/legislation/resolucion-no-10635dgmm-reglamento-referente-a-las-investigaciones-de-siniestros-y-sucesos-maritimos-oficiales-lex-faoc127578/?type=legislation&xsubjects=Mineral+resources&page=1175,"Sea, Environment gen.", Regulation,"Marine pollution,Institution,Legal proceedings/administrative proceedings,Disasters,Environmental audit,Navigation","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South-Eastern Pacific",,ECOLEX_Legislation
"Ley Nº 53 - Modifica la Ley Nº 8, que regula las actividades relacionadas con los hidrocarburos.",2013.0,Panama,"La presente Ley modifica la que regula las actividades relacionadas con los hidrocarburos, en aspectos relacionados con los permisos de evaluación técnica.",https://www.ecolex.org/details/legislation/ley-no-53-modifica-la-ley-no-8-que-regula-las-actividades-relacionadas-con-los-hidrocarburos-lex-faoc127575/?type=legislation&xsubjects=Mineral+resources&page=1175,"Energy, Mineral resources", Legislation,"Energy conservation/energy production,Oil,Institution,Transport/storage,Internal trade,International trade,Mining,Exploration","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South-Eastern Pacific",,ECOLEX_Legislation
Order No. 382 of the Ministry of Ecology and Natural Resources validating the form of report on the activities of the State Protection Service of the Nature Reserve Fund.,2013.0,Ukraine,"This Order validates the form of report on the activities of the State Protection Service of the Nature Reserve Fund related to preventive arrangements and awareness raising for the prevention of forest fires, poaching, dissemination of information related to compliance with protection regime of protected areas through mass media and contacts with the population, calculation of damages caused to protected areas by disasters and reporting of offences related to the infringement of the nature protection legislation.",https://www.ecolex.org/details/legislation/order-no-382-of-the-ministry-of-ecology-and-natural-resources-validating-the-form-of-report-on-the-activities-of-the-state-protection-service-of-the-nature-reserve-fund-lex-faoc171923/?type=legislation&xsubjects=Mineral+resources&page=1175,"Environment gen., Forestry, Wild species & ecosystems", Regulation,"Institution,Protected area,Forest fires,Data collection/reporting,Access-to-information,Education,Enforcement/compliance,Offences/penalties,Legal proceedings/administrative proceedings,Wild fauna","Black Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA",This Order enters into force on the date of its official publication.,ECOLEX_Legislation
"Décret n°2013/299 du 09 septembre 2013 portant création, organisation et fonctionnement du Comité Paritaire de Suivi de la Stabilité des incitations à l'investissement privé au Cameroun.",2013.0,Cameroon,"Le présent décret porte création, organisation et fonctionnement du Comité Paritaire de Suivi de la Stabilité des Incitations à l'investissement privé au Cameroun, prévu par la loi n°2013/004 fixant les incitations à l'investissement privé en République du Cameroun.  Le Comité se compose ainsi qu'il suit: un Président: le Secrétaire General des Services du Premier Ministre; les Membres représentants le Secteur Public; et les membres représentants le Secteur Privé.",https://www.ecolex.org/details/legislation/decret-n2013299-du-09-septembre-2013-portant-creation-organisation-et-fonctionnement-du-comite-paritaire-de-suivi-de-la-stabilite-des-incitations-a-linvestissement-prive-au-cameroun-lex-faoc185570/?type=legislation&xsubjects=Mineral+resources&page=1175,Agricultural & rural development, Regulation,"Business/industry/corporations,Governance","Africa, AFRICA FAO, Central Africa, North Atlantic",,ECOLEX_Legislation
Regulation No.12 of 2013 on Improving Farmers' Income.,2013.0,United Arab Emirates,"This Regulation consisting of 9 articles aims at: (i) improvement of the income of farms’ owners; (ii) enhancement of food security; (iii) environmental protection, development and conservation; (iv) protection of natural resources and improvement of the farms’ sustainability; and (v) providing of safe and of high quality local agricultural products.",https://www.ecolex.org/details/legislation/regulation-no12-of-2013-on-improving-farmers-income-lex-faoc166608/?type=legislation&xsubjects=Mineral+resources&page=1175,"Agricultural & rural development, Food & nutrition, Water", Regulation,"Agricultural development,Subsidy/incentive,Financial agricultural measures,Fiscal and market measures,Sustainable development,Monitoring,Irrigation,Food security,Well sinking/boreholes","Middle East, NEAR EAST AND NORTH AFRICA, Persian Gulf",This Regulation enters into force on the date of its publication in the Official Gazette.,ECOLEX_Legislation
Regulation No.9 of 2013 concerning Feed Handling in the Emirate of Abu Dhabi.,2013.0,United Arab Emirates,"This Regulation consisting of 27 articles aims at ensuring the safety of feed, used for commercial purposes, as well as the safety of food for human consumption and applies to (i) fodder facilities, including all stages from farm to the market place; and (ii) feed of food-producing animals, including its components, feed additives, and supplements. Provisions of the Regulation regard (i) site and structure of feed facility; (ii) equipment and tools, including packaging materials and other contact surfaces; (iii) transportation and storage, with regard to packaging, means of transport, conditions for transporting the unpackaged feed, storage areas; (iv) manufacturing and processing; (v) records and documents; (vi) staff; (vii) farm level production regarding protection from pollution, feed safety, good agricultural practices, and adequate hygienic conditions; (viii) temporary and mobile feed facility to selling fodder through stalls or on a small commercial scale; and (ix) licensing and registration, including obtaining the approvals from the concerned authorities before starting any activity related to the handling of feed, obtaining prior approvals from the concerned authorities to import feed, or before using veterinary drugs, antibiotics, and hormones, and finally the feed establishment shall register the feed and its ingredients, additives and feed supplements with the concerned authority before importing or putting them on the market. The Regulaytion prohibits to trade or import feed and its components, and feed supplements if they are adulterated, harmful to health, or are traded in a misleading manner.",https://www.ecolex.org/details/legislation/regulation-no9-of-2013-concerning-feed-handling-in-the-emirate-of-abu-dhabi-lex-faoc200376/?type=legislation&xsubjects=Mineral+resources&page=1175,"Livestock, Environment gen., Food & nutrition", Regulation,"Pollution control,Public health,Food quality control/food safety,Animal feed/feedstuffs,Animal health,Internal trade,International trade,Processing/handling,Packaging/labelling,Transport/storage,Hormones/steroids,Hygiene/sanitary procedures,Authorization/permit,Registration,Drugs","Middle East, NEAR EAST AND NORTH AFRICA, Persian Gulf",This Regulation enters into force 6 months after its publication in the Official Gazette.,ECOLEX_Legislation
Carbon Dioxide Act.,2013.0,Liechtenstein,The purpose of the present Act is the: a) implementation of the agreement of 29 January 2010 between the Principality of Liechtenstein and the Swiss Confederation on environmental charges in the Principality of Liechtenstein; b) reduction of greenhouse gases in particular of CO2 emissions; c) reduction of other harmful effects on the environment; d) creation of incentives for the economical and efficient use of energy and to increase the use of renewable energy. The text consists of 29 articles divided into 9 Parts as follows: General provisions (I); Carbon dioxide emissions (II); Compensation of carbon dioxide emissions from fuels (III); Reduction of carbon dioxide emissions from passenger cars (IV); Allocation of income (V); Enforcement organization and control (VI); Penalties (VII); Transitional and final provisions (VIII).,https://www.ecolex.org/details/legislation/carbon-dioxide-act-lex-faoc130701/?type=legislation&xsubjects=Mineral+resources&page=1175,Air & atmosphere, Legislation,"Emissions,Air quality/air pollution,Ozone layer,Renewable energy,Inspection,Clean development mechanism,Offences/penalties,Enforcement/compliance,Environmental standards,Pollution control","Alps, Europe, Western Europe",,ECOLEX_Legislation
Order No. 1092 amending Order on agricultural use of fertilizers for period 2013/2014 and on plant cover.,2013.0,Denmark,"The Order partly amends Order No. 975 with regard to the agricultural use of fertilizing and plant cover for period 2013-2014 by changing calculating factors for type 2 milk-cows. In particular, it repeals its article 57, amends article 17, section 2, No. 1 whereby it sets adjustment of the amount of nitrogen production reflected in Appendix 2, Table 3.",https://www.ecolex.org/details/legislation/order-no-1092-amending-order-on-agricultural-use-of-fertilizers-for-period-20132014-and-on-plant-cover-lex-faoc135621/?type=legislation&xsubjects=Mineral+resources&page=1176,"Agricultural & rural development, Livestock, Cultivated plants", Regulation,"Crops/grasses,Cattle,Fertilizers/nutrients,Toxicity/poisoning,Standards,Plant protection","Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Sea, North-East Atlantic, Northern Europe",11 September 2013.,ECOLEX_Legislation
Decree No. 8.104 amending Decree No. 6.812 on the structure and functions of the National Institute for Colonization and Agrarian Reform – INCRA.,2013.0,Brazil,This Decree amends Annex I of Decree No. 6.812 on the structure and functions of the National Institute for Colonization and Agrarian Reform – INCRA. Amendments deal with administrative and legal proceedings and in particular to administrative measures and operational activities to be carried out according to the determination of the Ministry of Agrarian Development (NR).,https://www.ecolex.org/details/legislation/decree-no-8104-amending-decree-no-6812-on-the-structure-and-functions-of-the-national-institute-for-colonization-and-agrarian-reform-incra-lex-faoc127559/?type=legislation&xsubjects=Mineral+resources&page=1176,"Agricultural & rural development, Environment gen.", Regulation,"Institution,Legal proceedings/administrative proceedings,Agricultural development,Agricultural land,Sustainable use","Amazonia, Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, South America, South Atlantic",This Decree enters into force on the day of its publication.,ECOLEX_Legislation
Agreement between the Government of the Federal Republic of Germany and the Government of the Islamic Republic of Pakistan on financial cooperation.,2013.0,Germany,"Considering the friendly relations between the Federal Republic of Germany and the Government of the Islamic Republic of Pakistan and wishful to contribute to the social and economic development of Pakistan, Germany enables the Government of the Islamic Republic of Pakistan or other by both Parties selected beneficiaries to receive financial contributions from the German Development Bank for, inter alia, the project “Development of hydropower and renewable energy”. The text consists of 5 articles.",https://www.ecolex.org/details/legislation/agreement-between-the-government-of-the-federal-republic-of-germany-and-the-government-of-the-islamic-republic-of-pakistan-on-financial-cooperation-lex-faoc139870/?type=legislation&xsubjects=Mineral+resources&page=1176,Energy, Miscellaneous,"International agreement-text,Hydropower generation,Energy conservation/energy production,Renewable energy,Financing","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Sea, North-East Atlantic, Western Europe",The present Agreement enters into force on 6 September 2013.,ECOLEX_Legislation
Decreto Nº 1930 - Política Pública Nacional de Equidad de Género.,2013.0,Colombia,"El presente Decreto aprueba la Política Pública Nacional de Equidad de Género, compuesta por el conjunto de políticas, lineamientos, procesos, planes indicativos, instituciones, instancias y el plan integral para garantizar una vida libre de violencias. Y crea una Comisión Intersectorial para su ejecución.",https://www.ecolex.org/details/legislation/decreto-no-1930-politica-publica-nacional-de-equidad-de-genero-lex-faoc136319/?type=legislation&xsubjects=Mineral+resources&page=1176,Agricultural & rural development, ,"Institution,Gender,Education,Equity,Sustainable development","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
Arrêté du 6 septembre 2013 fixant la liste des organismes représentés au sein du Conseil national de la transition écologique.,2013.0,France,Le présent arrêté fixe la liste des organismes représentés au sein du Conseil national de la transition écologique.,https://www.ecolex.org/details/legislation/arrete-du-6-septembre-2013-fixant-la-liste-des-organismes-representes-au-sein-du-conseil-national-de-la-transition-ecologique-lex-faoc161574/?type=legislation&xsubjects=Mineral+resources&page=1176,Environment gen., Regulation,"Ecofriendly products/ecofriendly processes,Sustainable development,Institution","Alps, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, Mediterranean, North Atlantic, North Sea, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Ethiopian Meat and Dairy Industry Development Institute Establishment Council of Ministers Regulation No. 295/2013.,2013.0,Ethiopia,"This Regulation of the Council of Ministers establishes the Ethiopian Meat and Dairy Industry Development Institute as an autonomous federal government office, defines its objectives, functions and powers and provides with respect to its administration. The Institute shall have as objective to provide all-round support to the meat and dairy industry and thereby accelerate technology transfer, achieve transformation and enable the industry to be competitive at international level. The Institute shall, among other things, formulate policies, strategies, directives and action plans, conduct research and development, provide consultancy services to meat and dairy industry, set up a database related to livestock resources and the industry and assist the industry in inputs and infrastructure.",https://www.ecolex.org/details/legislation/ethiopian-meat-and-dairy-industry-development-institute-establishment-council-of-ministers-regulation-no-2952013-lex-faoc170523/?type=legislation&xsubjects=Mineral+resources&page=1176,"Agricultural & rural development, Livestock, Food & nutrition", Regulation,"Agricultural development,Meat,Milk/dairy products,Institution,Research,Animal production","Africa, AFRICA FAO, Eastern Africa, Landlocked Developing Countries, Least Developed Countries, Sahel",,ECOLEX_Legislation
Regulations on Procedure to Sublease Portion of Farming Unit (GN No. 241 of 2013).,2013.0,Namibia,"These Regulations, made in terms of section 77 read with section 46 of the Agricultural (Commercial) Land Reform, concern subletting of a farm unit. They make provision with respect to an application for consent to sublet farming unit and rent, defines size of farming unit to be sublet and the duration of a sublease, prescribe conditions on subletting farming units by sub-lessees and prescribe conditions on grazing livestock. Where a lessee, to whom a farming unit is allocated under section 41 of the Act, wishes to sublease a portion of such farming unit, as contemplated in section 46 of the Act, he or she must apply for the prior written consent of the Minister. Not more than 50 percent of the farm unit may be subleased. rent may be paid also in kind. A sub-lessor may only allow a sub-lessee to graze livestock on such portion of a farming unit, if such livestock is authorised in the sub-lessor’s allotment letter or lease agreement and may not allow a person, other than a sub-lessee, to bring or cause or permit to bring livestock into a farming unit. The total number of livestock of the sub-lessor and sub-lessee may not exceed the carrying capacity of the farming unit as prescribed in the lessee’s allotment letter or lease agreement.",https://www.ecolex.org/details/legislation/regulations-on-procedure-to-sublease-portion-of-farming-unit-gn-no-241-of-2013-lex-faoc174786/?type=legislation&xsubjects=Mineral+resources&page=1176,"Livestock, Land & soil", Regulation,"Land reform,Land tenure,Public land,Agricultural land,Lease,Contract/agreement,Grazing","Africa, AFRICA FAO, South Atlantic, Southern Africa",,ECOLEX_Legislation
Commission Decision 2013/448/EU concerning national implementation measures for the transitional free allocation of greenhouse gas emission allowances in accordance with Article 11(3) of Directive 2003/87/EC of the European Parliament and of the Council.,2013.0,,"This Decision was adopted pursuant to article 11(3) of Directive 2003/87/EC establishing a scheme for greenhouse gas emission allowance trading within the European Community. It concerns national implementation measures for the transitional free allocation of greenhouse gas emission allowances; in particular the inscription of the installations listed in Annex I to this Decision on the lists of installations covered by Directive 2003/87/EC submitted to the Commission pursuant to Article 11(1) of Directive 2003/87/EC and the corresponding preliminary total annual amounts of emission allowances allocated free of charge to these installations is rejected. Moreover this Decision stipulates that the total quantity of allowances to be issued from 2013 onwards and annually decreased in a linear manner pursuant to article 9 of Directive 2003/87/EC, is 2,084.301.856 allowances.",https://www.ecolex.org/details/legislation/commission-decision-2013448eu-concerning-national-implementation-measures-for-the-transitional-free-allocation-of-greenhouse-gas-emission-allowances-in-accordance-with-article-113-of-directive-200387ec-of-the-european-parliament-and-of-the-council-lex-faoc128056/?type=legislation&xsubjects=Mineral+resources&page=1176,Air & atmosphere, Regulation,"Pollution control,Air quality/air pollution,Ozone layer,Climate change,Emissions,Authorization/permit,Clean development mechanism,Environmental standards",,,ECOLEX_Legislation
Presidential Decree No. 132/13 establishing the legal framework applicable for any activity related to petroleum products.,2013.0,Angola,"This Presidential Decree, consisting of 15 Chapters, establishes the legal framework applicable for any activity related to petroleum products, from crude petroleum refining processes, storage, transport of oil products through pipeline, logistic superintendence of Petroleum Products System of the Republic of Angola (SDPRA), to distribution of oil products and the functioning of gross and detailed markets, etc.",https://www.ecolex.org/details/legislation/presidential-decree-no-13213-establishing-the-legal-framework-applicable-for-any-activity-related-to-petroleum-products-lex-faoc127372/?type=legislation&xsubjects=Mineral+resources&page=1176,"Energy, Mineral resources", Regulation,"Institution,Research,Oil,Transport/storage,Internal trade,International trade,Energy conservation/energy production,Residues,Pollution control","Africa, AFRICA FAO, Central Africa, Least Developed Countries, South Atlantic",This Presidential Decree enters into force 30 days after its publication.,ECOLEX_Legislation
Presidential Decree No. 133/13 creating the  Institution regulating Petroleum Products (IRDP).,2013.0,Angola,"This Presidential Decree approves the Statute of the Institution regulating Oil Derivatives of the Republic of Angola (IRDP). The Statute, consisting of 5 Chapters and 2 Annexes, establishes composition, duties and responsibilities of the above mentioned institution, entitled to perform any activity related to petroleum products, from crude petroleum, refining processes, storage, transport of oil products through pipeline, logistic superintendence of Petroleum Products System of the Republic of Angola (SDPRA), to distribution of oil products and the functioning of gross and detailed markets, etc.",https://www.ecolex.org/details/legislation/presidential-decree-no-13313-creating-the-institution-regulating-petroleum-products-irdp-lex-faoc130803/?type=legislation&xsubjects=Mineral+resources&page=1176,"Energy, Mineral resources", Regulation,"Institution,Research,Oil,Transport/storage,Internal trade,International trade,Energy conservation/energy production,Residues,Pollution control","Africa, AFRICA FAO, Central Africa, Least Developed Countries, South Atlantic",This Presidential Decree enters into force on the day of its publication.,ECOLEX_Legislation
