Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Government Ordinance amending the Ordinance on measures to reduce emissions from internal combustion engines to be installed in non-road machines.,2012.0,Slovakia,"This Government Ordinance lays down some amendments and addenda to the Ordinance on measures to reduce emissions from internal combustion engines to be installed in non-road machines. In particular, the present Ordinance amends requirements for producers of engines (specified in art. 6 of the amended Ordinance) and conditions of marketing of engines (Annex 1) from the point of view of generated emissions.",https://www.ecolex.org/details/legislation/government-ordinance-amending-the-ordinance-on-measures-to-reduce-emissions-from-internal-combustion-engines-to-be-installed-in-non-road-machines-lex-faoc124817/?type=legislation&xsubjects=Mineral+resources&page=1359,Air & atmosphere, Regulation,"Pollution control,Air quality/air pollution,Emissions,Environmental standards","Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, European Union Countries",The Ordinance enters into force on 24 November 2012.,ECOLEX_Legislation
"Notice of the list of protected tree species under the National Forests Act, 1998 (No. R. 716 of 2012).",2012.0,South Africa,"This Notice of the Minister of Agriculture, Forestry and Fisheries, made under section 15(3) of the National Forests Act, 1998, specifies in the Schedule protected trees belonging to a particular species and adds them to the list of champion trees. The effect of this declaration is that no person may cut, disturb, damage or destroy any protected tree or possess, collect, remove, transport, export, purchase, sell, donate or in any other manner acquire or dispose of any protected tree or any forest product derived from a protected tree, except under a licence or exemption granted by the Minister and subject to such period and conditions as may be stipulated.",https://www.ecolex.org/details/legislation/notice-of-the-list-of-protected-tree-species-under-the-national-forests-act-1998-no-r-716-of-2012-lex-faoc117333/?type=legislation&xsubjects=Mineral+resources&page=1359,Forestry, Regulation,"Forest management/forest conservation,Forestry protection measures,Offences/penalties,Protection of species","Africa, AFRICA FAO, South Atlantic, Southern Africa",,ECOLEX_Legislation
Decreto Nº 1.638/2012 - Créase la Comisión Técnica de Evaluación de Riesgos Ambientales.,2012.0,Argentina,"El presente Decreto establece los tipos de seguros a contratar en tema de riesgo ambiental, según lo dispuesto por el artículo 22 de la Ley Nº 25.675. En particular, se podrán contratar los siguientes dos tipos de seguros: a) Seguro de Caución por Daño Ambiental de Incidencia Colectiva; b) Seguro de Responsabilidad por Daño Ambiental de Incidencia Colectiva. Asimismo, el Decreto crea la Comisión Técnica de Evaluación de Riesgos Ambientales, como organismo de asesoramiento y asistencia técnica en materia de riesgos ambientales.",https://www.ecolex.org/details/legislation/decreto-no-16382012-crease-la-comision-tecnica-de-evaluacion-de-riesgos-ambientales-lex-faoc115615/?type=legislation&xsubjects=Mineral+resources&page=1359,Environment gen., Regulation,"Liability/compensation,Institution","Americas, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic",,ECOLEX_Legislation
Resolución Nº 477 - Procedimiento de control para verificar la gestión del agua de lastre y sedimentos a bordo de naves.,2012.0,Colombia,La presente Resolución adopta y establece las medidas y el procedimiento de control para verificar la gestión del agua de lastre y sedimentos a bordo de naves y artefactos navales nacionales y extranjeros en aguas jurisdiccionales colombianas.,https://www.ecolex.org/details/legislation/resolucion-no-477-procedimiento-de-control-para-verificar-la-gestion-del-agua-de-lastre-y-sedimentos-a-bordo-de-naves-lex-faoc117913/?type=legislation&xsubjects=Mineral+resources&page=1359,"Sea, Environment gen.", Regulation,"Marine pollution,Pollution control,Navigation,Oil pollution,Organic waste","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
Regulation on the measures for protection against ionizing radiation and emergency intervention.,2012.0,Croatia,This Regulation provides: all necessary measures and standards for the correct response to an emergency that may arise in activities with ionizing radiation and nuclear activities; measures for the protection against ionizing radiation.,https://www.ecolex.org/details/legislation/regulation-on-the-measures-for-protection-against-ionizing-radiation-and-emergency-intervention-lex-faoc117935/?type=legislation&xsubjects=Mineral+resources&page=1359,"Energy, Environment gen.", Regulation,"Radiation,Nuclear energy,Pollution control,Processing/handling","Europe, EUROPE AND CENTRAL ASIA, Mediterranean, Southern Europe","This Regulation enters into force on the day of its publication in the Official Gazette, except for the provisions of article 29 paragraph 2 which shall enter into force on the day of Croatian accession to the European Union.",ECOLEX_Legislation
"Strata Titles Registration (Amendment) Law, 2012 (No. 10 of 2012).",2012.0,Cayman Islands (UK),"This Law amends the Strata Titles Registration Law (2005 Revision) in the interpretation section and in provisions concerning, among other things: creation of strata lots, duties and powers of a corporation created by the proprietors of all the strata lots of the property, voting rights, disposition of common property, bye-laws, and creation of easements and agreements. It also inserts a new section on acquisition of additional property. Proprietors may by special resolution, direct their corporation to accept a transfer or acquire a lease of any land for the purpose of adding such land to the common property or for such other purpose of the corporation as may be determined by special resolution of the proprietors. The Act sets out requirements for the registration of such acquisition.",https://www.ecolex.org/details/legislation/strata-titles-registration-amendment-law-2012-no-10-of-2012-lex-faoc118912/?type=legislation&xsubjects=Mineral+resources&page=1359,Land & soil, Legislation,"Land tenure,Common property,Cadastre/land registration,Non-governmental entity","Americas, Caribbean, European Union Countries, Latin America and the Caribbean",,ECOLEX_Legislation
Town and Country Planning (Compensation) (Wales) (No. 2) Regulations 2012 (W.S.I. 2319 (W. 253) of 2012).,2012.0,United Kingdom,"These Regulations prescribe for Wales types of development for the purposes of section 108(2A) and (3C) of the Town and Country Planning Act 1990, which limits the circumstances in which compensation is payable for withdrawal or refusal of a planning permission in accordance with section 108. Section 108 provides for the payment of compensation in certain cases where planning permission for development granted by a development order or a local development order is withdrawn and where on an application for planning permission for that development, the application is refused or permission is granted subject to conditions. The prescribed development now includes the installation of non-domestic microgeneration equipment.",https://www.ecolex.org/details/legislation/town-and-country-planning-compensation-wales-no-2-regulations-2012-wsi-2319-w-253-of-2012-lex-faoc116714/?type=legislation&xsubjects=Mineral+resources&page=1359,"Energy, Land & soil", Regulation,"Energy conservation/energy production,Land-use planning,Liability/compensation","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
"Notice amending the National Environmental Management Act, 1998 (No. 731 of 2012).",2012.0,South Africa,"This Notice of the Minister of Water and Environmental Affairs amends the National Environmental Management Act, 1998 in Part A of Schedule 3 which lists national legislation for purposes of section 34 of the Act. Section 34 concerns compensation of loss caused by damage as a result of an offence under any provision listed in Schedule 3.",https://www.ecolex.org/details/legislation/notice-amending-the-national-environmental-management-act-1998-no-731-of-2012-lex-faoc117438/?type=legislation&xsubjects=Mineral+resources&page=1359,Environment gen., Regulation,"Offences/penalties,Liability/compensation","Africa, AFRICA FAO, South Atlantic, Southern Africa",,ECOLEX_Legislation
"Ley de expropiación, ocupación temporal y limitación del dominio por causa de utilidad pública para el Estado de San Luis Potosí.",2012.0,Mexico,"La presente Ley establece las causas de utilidad pública, los procedimientos, modalidades y ejecución de la expropiación, ocupación temporal y la limitación del dominio de la propiedad particular, y la indemnización respectiva, en el Estado de San Luis Potosí.",https://www.ecolex.org/details/legislation/ley-de-expropiacion-ocupacion-temporal-y-limitacion-del-dominio-por-causa-de-utilidad-publica-para-el-estado-de-san-luis-potosi-lex-faoc142587/?type=legislation&xsubjects=Mineral+resources&page=1359,Land & soil, Legislation,"Expropriation,Agricultural land,Urban land","Americas, Central America, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, North Atlantic, North Pacific, North-East Pacific",,ECOLEX_Legislation
Décret N° 2012- 705/PRES/PM/MAH/MEF/MATDS/MEDD/MRA du 6 septembre 2012 portant adoption du Cahier général des charges pour l’occupation et l’exploitation de type familial des parcelles des aménagements hydro-agricoles.,2012.0,Burkina Faso,"Le présent décret adopte le Cahier général des charges fixant les conditions générales d’attribution, d’occupation et d’exploitation de type familial des parcelles des aménagements hydro-agricoles.",https://www.ecolex.org/details/legislation/decret-n-2012-705prespmmahmefmatdsmeddmra-du-6-septembre-2012-portant-adoption-du-cahier-general-des-charges-pour-loccupation-et-lexploitation-de-type-familial-des-parcelles-des-amenagements-hydro-agricoles-lex-faoc141761/?type=legislation&xsubjects=Mineral+resources&page=1359,"Agricultural & rural development, Water", Regulation,"Agricultural development,Policy/planning,Family farming,Irrigation,Water rights","Africa, AFRICA FAO, Landlocked Developing Countries, Least Developed Countries, Sahel, Western Africa",,ECOLEX_Legislation
"Décret N°2012-704/PRES/PM/MAHMEF/MATDS/MEDD/MRA 06 septembre 2012 portant adoption du cahier général des charges pour l’aménagement, l’occupation et l’exploitation des terres de type entrepreneuriat agricole.",2012.0,Burkina Faso,"Le présent décret adopte le Cahier général définir les conditions et modalités d’aménagement, d’occupation et de gestion des terres et des eaux d’irrigation ainsi que l’entretien des réseaux hydrauliques dans les périmètres hydro agricoles aux fins d’installation des entrepreneurs agricoles.",https://www.ecolex.org/details/legislation/decret-n2012-704prespmmahmefmatdsmeddmra-06-septembre-2012-portant-adoption-du-cahier-general-des-charges-pour-lamenagement-loccupation-et-lexploitation-des-terres-de-type-entrepreneuriat-agricole-lex-faoc141767/?type=legislation&xsubjects=Mineral+resources&page=1359,Agricultural & rural development, Regulation,"Agricultural development,Policy/planning","Africa, AFRICA FAO, Landlocked Developing Countries, Least Developed Countries, Sahel, Western Africa",,ECOLEX_Legislation
Décret N°2012-706/PRES/PM/MAH/MEF/MATDS/MEDD/MRA du 06 septembre 2012 portant adoption du Cahier général des charges pour l’occupation et l’exploitation des terres aménagées pour cultures pluviales.,2012.0,Burkina Faso,"Le présent décret adopte le Cahier général des charges fixant les conditions générales d’attribution, d’occupation et d’exploitation des terres aménagées pour cultures pluviales appartenant à l’Etat ou aux collectivités territoriales.",https://www.ecolex.org/details/legislation/decret-n2012-706prespmmahmefmatdsmeddmra-du-06-septembre-2012-portant-adoption-du-cahier-general-des-charges-pour-loccupation-et-lexploitation-des-terres-amenagees-pour-cultures-pluviales-lex-faoc141764/?type=legislation&xsubjects=Mineral+resources&page=1359,"Agricultural & rural development, Cultivated plants", Regulation,"Agricultural development,Policy/planning","Africa, AFRICA FAO, Landlocked Developing Countries, Least Developed Countries, Sahel, Western Africa",,ECOLEX_Legislation
"Order No. 272 of the Ministry of Natural Resources and Ecology of the Russian Federation validating the Regulation on the state nature reserve ""Baikalo-Lenskiy"".",2012.0,Russian Federation,"This Order establishes that the state nature reserve ""Baikalo-Lenskiy"" shall be located on the territory of Irkutsk region and it shall be administered by the Ministry of Natural Resources and Ecology of the Russian Federation. The state nature reserve ""Baikalo-Lenskiy"" shall perform the following functions: (a) the protection of natural areas in order to conserve biological diversity and maintain in a natural state protected natural complexes and objects; (b) the organization and performance of scientific research, including keeping and updating of the Annals of Nature; (c) performance of state environmental monitoring; (d) environmental education and development of cognitive tourism; and (e) assistance in the training of scientific personnel and specialists in the field of environmental protection. On the territory of the reserve, any activity shall be prohibited any activity that contradicts the objectives of the state nature reserve and the regime for its special protection, including: (a) commercial, artisanal and sport hunting; (b) commercial fisheries; (c) stay with firearms, pneumatic and throwing weapons, and hunting gear; (d) exploration of minerals and mining; (e) soil disturbance; (f) activities that entail changes in the hydrological regime of land; (g) procurement of soft resin; (h) clear cutting of forests; (i) timber extraction and harvesting of non-timber products; (j) transit passage and grazing of cattle; (k) plowing of land, with the exception of measures for forest firefighting; (l) haymaking, except for ensuring fire safety; (m) explosive works; (n) burning of vegetation and grassland fires, except for case of extinguishing forest fires; (o) water logging; (p) introduction of alien species; (q) transit and stay of motor vehicles; (r) stay with dogs, except for service dogs; (s) flight of aircraft and helicopters below 2000 meters above the territory of the reserve; and (t) disturbance and feeding of wild fauna species by the visitors. Annex 1 contains mapping of the territory and the boundaries of the state nature reserve ""Baikalo-Lenskiy"". Annex 2 contains the list of the plots of the state nature reserve territory where limited economic activities are authorized in order to ensure the functioning of the reserve and the vital activities of resident population.",https://www.ecolex.org/details/legislation/order-no-272-of-the-ministry-of-natural-resources-and-ecology-of-the-russian-federation-validating-the-regulation-on-the-state-nature-reserve-baikalo-lenskiy-lex-faoc175850/?type=legislation&xsubjects=Mineral+resources&page=1359,"Environment gen., Forestry, Wild species & ecosystems", Regulation,"Protected area,Ecosystem preservation,Monitoring,Research,Tourism,Education,Biodiversity,Management/conservation,Wild fauna","Arctic, ASIA AND THE PACIFIC, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, North Pacific, North-West Pacific",,ECOLEX_Legislation
Admionistrative measures for withdrawing electric power business licenses.,2012.0,China,The purpose of these Measures is to regulate the management of power business license cancellation. The Measures consist of 20 Articles.,https://www.ecolex.org/details/legislation/admionistrative-measures-for-withdrawing-electric-power-business-licenses-lex-faoc149983/?type=legislation&xsubjects=Mineral+resources&page=1359,Energy, Regulation,"Energy conservation/energy production,Authorization/permit","Asia, ASIA AND THE PACIFIC, East Asian Seas, Eastern Asia, North Pacific, North-West Pacific",These Measures entered into force as of the date of promulgation.,ECOLEX_Legislation
"Ministerial Decree No. 1145 validating the Regulation on state supervision over forest fund, afforestation and reforestation.",2012.0,Kazakhstan,"This Ministerial Decree establishes the modalities of state supervision over forest fund, afforestation and reforestation by the officials of State Forest Service. The aforesaid supervision shall be carried out in the form of inspection and monitoring in relation to the following cases: (a) forest fires, illegal logging and loss of forest species in forest nurseries; (b) violation of forest legislation and offences related to forest species; (c) in relation to communications by natural and legal persons concerning forestry offences; (d) as a result of scientific research, forest management fieldwork, forest fund registration and forest monitoring attesting negative consequences for the forest fund and the recommendations for removal thereof; and (e) with a view of control of follow-up action after the issuance of order for corrective actions related to identified violations.",https://www.ecolex.org/details/legislation/ministerial-decree-no-1145-validating-the-regulation-on-state-supervision-over-forest-fund-afforestation-and-reforestation-lex-faoc129146/?type=legislation&xsubjects=Mineral+resources&page=1359,Forestry, Regulation,"Forest management/forest conservation,Public forest,Forest service/forest officers,Forest species,Forest fires,Forestry protection measures,Offences/penalties,Legal proceedings/administrative proceedings,Planting material/seeds","Aral Sea, Caspian Sea, Central Asia, CIS (Commonwealth of Independent States), EUROPE AND CENTRAL ASIA, Landlocked Developing Countries, North Asia",,ECOLEX_Legislation
"Decree on quality standards for transmission, distribution and supply of electrical energy.",2012.0,Slovakia,"This Decree of the Regulatory Office for Network Industries, which is composed of 13 articles and 11 Annexes, lays down quality standards for transmission of electrical energy (art. 2), distribution of electrical energy (art. 3) and supply of electrical energy (art. 4). The present Decree describes planned and unplanned interruption of transmission or distribution of electrical energy, restoration of the transmission or distribution, allowed average time of interruptions during the calendar year for more than five minutes, allowed average number of interruptions.",https://www.ecolex.org/details/legislation/decree-on-quality-standards-for-transmission-distribution-and-supply-of-electrical-energy-lex-faoc124813/?type=legislation&xsubjects=Mineral+resources&page=1360,Energy, Regulation,"Energy conservation/energy production,Internal trade","Eastern Europe, Europe, EUROPE AND CENTRAL ASIA, European Union Countries",This Decree enters into force on 15 September 2012.,ECOLEX_Legislation
"Decreto Supremo Nº 093-2012-PCM ─ Reglamento del Decreto Legislativo Nº 1104, que modifica la legislación sobre pérdida de dominio.",2012.0,Peru,"El presente Decreto Supremo aprueba el Reglamento del Decreto Legislativo que modifica la legislación sobre pérdida de dominio que regula la aplicación y los procesos de pérdida de dominio, así como los mecanismos de distribución y administración de los bienes o fondos recaudados.",https://www.ecolex.org/details/legislation/decreto-supremo-no-093-2012-pcm-reglamento-del-decreto-legislativo-no-1104-que-modifica-la-legislacion-sobre-perdida-de-dominio-lex-faoc117528/?type=legislation&xsubjects=Mineral+resources&page=1360,Land & soil, Regulation,"Land tenure,Ownership,Land reform,Expropriation,Transfer,Dispute settlement,Legal proceedings/administrative proceedings","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
Microenterprise Loan Fund Scheme 2012 (No. 343 of 2012).,2012.0,Ireland,This Statutory Instrument introduces Scheme made under section 10 of the Microenterprise Loan Fund Act 2012. The objective of the Scheme is to provide loans to newly established or growing microenterprises across all industry sectors with commercially viable proposals that do not meet the conventional risk criteria applied by commercial banks. Credit will be available to microenterprises who have been unable to access bank credit and who want to start or develop their own microenterprise.,https://www.ecolex.org/details/legislation/microenterprise-loan-fund-scheme-2012-no-343-of-2012-lex-faoc117138/?type=legislation&xsubjects=Mineral+resources&page=1360,Agricultural & rural development, Regulation,"Agricultural development,Credit","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Decreto Supremo Nº 004-2012-MINAM ─ Disposiciones complementarias que regulan el Instrumento de Gestión Ambiental Correctivo (IGAC) para la formalización de actividades de pequeña minería y minería artesanal.,2012.0,Peru,"El presente Decreto Supremo aprueba las Disposiciones complementarias que regulan el Instrumento de Gestión Ambiental Correctivo (IGAC), aplicable en los procesos de formalización de las actividades en curso de pequeña minería y minería artesanal.",https://www.ecolex.org/details/legislation/decreto-supremo-no-004-2012-minam-disposiciones-complementarias-que-regulan-el-instrumento-de-gestion-ambiental-correctivo-igac-para-la-formalizacion-de-actividades-de-pequena-mineria-y-mineria-artesanal-lex-faoc117489/?type=legislation&xsubjects=Mineral+resources&page=1360,Mineral resources, Regulation,"Exploration,Environmental standards,Mining,Soil pollution/quality,EIA,Environmental audit,Classification/declassification,Authorization/permit,Registration","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
Arrêté N° 24317/2012 du 05 septembre 2012 définissant les conditions relatives à l’application du Décret N°2012-690 du 10 Juillet 2012 fixant les procédures d’approbation des projets carbones et la mise en place et la gestion du registre national carbone à Madagascar.,2012.0,Madagascar,"Le présent Arrêté, applicable à tout promoteur de projet public ou privé titulaire de crédit carbone dans le cadre des projets carbones participant aux marchés de carbone, fixe les modalités d’application du Décret fixant les procédures d’approbation des projets carbones et la mise en place et gestion du registre national carbone à Madagascar.  Cet Arrêté a pour but de définir les obligations et responsabilités du promoteur de projets carbones à Madagascar.",https://www.ecolex.org/details/legislation/arrete-n-243172012-du-05-septembre-2012-definissant-les-conditions-relatives-a-lapplication-du-decret-n2012-690-du-10-juillet-2012-fixant-les-procedures-dapprobation-des-projets-carbones-et-la-mise-en-place-et-la-gestion-du-registre-national-carbone-a-madagascar-lex-faoc142427/?type=legislation&xsubjects=Mineral+resources&page=1360,"Air & atmosphere, Environment gen., Forestry", Regulation,"Climate change,Institution,Community management,Special fund,Clean development mechanism,Emissions trading","Africa, AFRICA FAO, Eastern Africa, Indian Ocean, Least Developed Countries",,ECOLEX_Legislation
"Loi du pays n° 2012-6 du 5 septembre 2012 fixant les règles générales du domaine public immobilier de la Nouvelle-Calédonie, des provinces, de leurs groupements et de leurs établissements publics.",2012.0,New Caledonia (France),"La présente loi fixe la gestion du domaine public immobilier de la Nouvelle-Calédonie, des provinces, de leurs groupements et de leurs établissements publics. Il s’agit notamment de la consistance du domaine public, de l’utilisation du domaine public, la protection du domaine public et la sortie des biens du domaine public artificiel. Par ailleurs, elle précise le principe de l’insaisissabilité; les produits et redevances du domaine; la cession des biens du domaine public artificiel; et les dispositions diverses.",https://www.ecolex.org/details/legislation/loi-du-pays-n-2012-6-du-5-septembre-2012-fixant-les-regles-generales-du-domaine-public-immobilier-de-la-nouvelle-caledonie-des-provinces-de-leurs-groupements-et-de-leurs-etablissements-publics-lex-faoc182184/?type=legislation&xsubjects=Mineral+resources&page=1360,"Land & soil, Sea", Legislation,"Public land,Property rights,EEZ-Exclusive Economic Zone,Management/conservation","ASIA AND THE PACIFIC, European Union Countries, Melanesia, Oceania, Small Island Developing States, South Pacific",,ECOLEX_Legislation
Town and Country Planning (Development Management Procedure) (England) (Amendment No. 2) Order 2012 (S.I. No. 2274 of 2012).,2012.0,United Kingdom,This Order amends the Town and Country Planning (Development Management Procedure) (England) Order 2010 in articles 18 and 31. Article 18 refers to applications for planning permission made to replace a planning permission granted on or before 1st October 2010 where the development authorized under that permission has not yet begun and the time limit within which to start that development has not expired. For such applications certain provisions of the principal Order do not apply. Article 31 provides for local planning authorities to give applicants a notice of the decision or determination and includes requirements as to those notices. The effect of the amendment in article 2(3) is to require the local planning authority to include in those notices a statement explaining how they have dealt with the application in a positive and proactive manner.,https://www.ecolex.org/details/legislation/town-and-country-planning-development-management-procedure-england-amendment-no-2-order-2012-si-no-2274-of-2012-lex-faoc115474/?type=legislation&xsubjects=Mineral+resources&page=1360,Land & soil, Regulation,"Land-use planning,Legal proceedings/administrative proceedings,Authorization/permit","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
Planning (Listed Buildings and Conservation Areas) (Amendment) (England) Regulations 2012 (S.I. No. 2275 of 2012).,2012.0,United Kingdom,"These Regulations amend, in relation to England, regulation 3A of the Planning (Listed Buildings and Conservation Areas) Regulations 1990 which refers to applications for listed building or conservation area consent to replace an extant consent granted on or before 1 October 2009 where the works have not yet begun and the consent applied for is needed to carry out development subject to an extension application to which article 18 of the own and Country Planning (Development Management Procedure) (England) Order 2010 refers.",https://www.ecolex.org/details/legislation/planning-listed-buildings-and-conservation-areas-amendment-england-regulations-2012-si-no-2275-of-2012-lex-faoc115473/?type=legislation&xsubjects=Mineral+resources&page=1360,"Land & soil, Wild species & ecosystems", Regulation,"Land-use planning,Access-to-information,Authorization/permit,Protected area,Cultural heritage","Atlantic Ocean Islands, Europe, EUROPE AND CENTRAL ASIA, European Union Countries, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
"Ley Nº 20.623 - Modifica el Decreto Ley Nº 3.516 de 1980, referido a la subdivisión de predios rústicos.",2012.0,Chile,En virtud de la presente Ley se declara saneado el vicio de nulidad que pudiere afectar o haber afectado la validez de los actos y contratos celebrados con omisión de la constancia prevista en el inciso quinto del artículo 1º del Decreto Ley Nº 3.516 de 1980.,https://www.ecolex.org/details/legislation/ley-no-20623-modifica-el-decreto-ley-no-3516-de-1980-referido-a-la-subdivision-de-predios-rusticos-lex-faoc115614/?type=legislation&xsubjects=Mineral+resources&page=1360,Land & soil, Legislation,"Agricultural land,Subdivision of land","Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic, South-Eastern Pacific",,ECOLEX_Legislation
"Energy (Energy Management) Regulations, 2012 (L.N. No. 102 of 2012).",2012.0,Kenya,"These Regulations, made under section 110 of the Energy Act, 2006, provide with respect to an energy management policy and energy management and saving issues, such as energy audits. An owner or occupier of designated facilities shall within six months from the end of the financial year in which an energy audit is undertaken, prepare and submit to the Energy Regulatory Commission an energy investment plan for the next three years, setting out proposals for the conservation of energy during that period. Relevant components of an energy investment plan may be included into a project to be registered under the clean development mechanisms or any other carbon finance mechanism which may be in place from time to time. The Regulations also provide for the licensing of energy auditors.",https://www.ecolex.org/details/legislation/energy-energy-management-regulations-2012-ln-no-102-of-2012-lex-faoc119226/?type=legislation&xsubjects=Mineral+resources&page=1360,"Energy, Environment gen.", Regulation,"Energy conservation/energy production,Institution,Renewable energy,Ecofriendly products/ecofriendly processes,Authorization/permit,Environmental audit,Environmental planning,Offences/penalties,Clean development mechanism","Africa, AFRICA FAO, Eastern Africa",,ECOLEX_Legislation
"Energy (Solar Photovoltaic Systems) Regulations, 2012 (L.N. No. 103 of 2012).",2012.0,Kenya,"These Regulations, made under section 110 of the Energy Act, 2006, provide rules and standards for the installation of solar photovoltaic (PV) systems in Kenya. They shall apply to a solar PV system manufacturer, importer, vendor, technician, contractor, system owner, and to solar PV system installation and consumer devices. A person shall not design or install any solar PV system or engage in the business of manufacturing of any solar PV system and components unless (s)he is licensed by the Energy Regulatory Commission. The Commission or its agent may carry out inspection, in relation to the compliance with these Regulations.",https://www.ecolex.org/details/legislation/energy-solar-photovoltaic-systems-regulations-2012-ln-no-103-of-2012-lex-faoc119229/?type=legislation&xsubjects=Mineral+resources&page=1360,Energy, Regulation,"Energy conservation/energy production,Renewable energy,Authorization/permit,Ecofriendly products/ecofriendly processes,Offences/penalties","Africa, AFRICA FAO, Eastern Africa",,ECOLEX_Legislation
Decreto Nº 41 - Reglamento de la Ley de cierre de faenas e instalaciones mineras.,2012.0,Chile,"En vista de la necesidad de proteger la vida, la salud y seguridad de las personas y la protección del medio ambiente, el presente Reglamento se propone mitigar los efectos que se derivan del desarrollo de la industria extractiva minera. En este sentido, establece las exigencias técnicas necesarias que deben observarse para el cierre de faenas e instalaciones mineras. Asimismo el Reglamento introduce normas relativas a los procedimientos de aprobación de los planes de cierre de faenas mineras e instalaciones mineras.",https://www.ecolex.org/details/legislation/decreto-no-41-reglamento-de-la-ley-de-cierre-de-faenas-e-instalaciones-mineras-lex-faoc117634/?type=legislation&xsubjects=Mineral+resources&page=1360,"Environment gen., Mineral resources", Regulation,"Mining,Pollution control,Legal proceedings/administrative proceedings","Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South Atlantic, South-Eastern Pacific",,ECOLEX_Legislation
"Ley Nº 29910 - Modifica el Decreto Legislativo Nº 1105, sobre disposiciones para el proceso de formalización de las actividades de pequeña minería y minería artesanal.",2012.0,Peru,"La presente Ley modifica el Decreto Legislativo que tiene como objetivo establecer disposiciones complementarias para implementar el proceso de formalización de las actividades de pequeña minería informal y minería artesanal ejercida en zonas no prohibidas, estableciendo un nuevo plazo para la presentación de la Declaración de Compromisos, necesaria para acogerse al marco del proceso de formalización de las actividades de la pequeña minería y minería artesanal.",https://www.ecolex.org/details/legislation/ley-no-29910-modifica-el-decreto-legislativo-no-1105-sobre-disposiciones-para-el-proceso-de-formalizacion-de-las-actividades-de-pequena-mineria-y-mineria-artesanal-lex-faoc117507/?type=legislation&xsubjects=Mineral+resources&page=1360,Mineral resources, Legislation,"Exploration,Environmental standards,Mining,Soil pollution/quality,EIA,Environmental audit,Classification/declassification,Authorization/permit,Registration","Amazonia, Americas, East Pacific, Latin America and the Caribbean, LATIN AMERICA AND THE CARIBBEAN FAO, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Decree No. 258 of the Cabinet of Ministers validating the Regulation on delivery, collection, storage and transportation of waste industrial oil.",2012.0,Uzbekistan,"This Decree sets forth the modalities of delivery, collection, storage and transportation of waste industrial oil at special hazardous waste collection points. Storage period shall not exceed 6 months. Discharge of waste industrial oil to surface water and groundwater, to soil and disposal at domestic waste dumps shall be prohibited.",https://www.ecolex.org/details/legislation/decree-no-258-of-the-cabinet-of-ministers-validating-the-regulation-on-delivery-collection-storage-and-transportation-of-waste-industrial-oil-lex-faoc160480/?type=legislation&xsubjects=Mineral+resources&page=1360,"Environment gen., Waste & hazardous substances", Regulation,"Waste non-domestic sources,Waste management,Waste disposal,Hazardous substances,Hazardous waste,Transport/storage","Aral Sea, Asia, ASIA AND THE PACIFIC, Central Asia, CIS (Commonwealth of Independent States), EUROPE AND CENTRAL ASIA, Landlocked Developing Countries, North Asia",,ECOLEX_Legislation
